geo_id,pop,date,case_count,hosp_count,death_count,pcr_test_count,pcr_test_pos_count,pcr_test_pos_percent
Seattle,,10.26.2023,20,1,0,,,
Seattle,,10.27.2023,21,4,0,,,
Seattle,,10.28.2023,17,0,2,,,
Seattle,,10.29.2023,20,2,1,,,
Seattle,,10.30.2023,21,1,0,,,
Seattle,,10.31.2023,24,3,0,,,
Seattle,,11.01.2023,24,4,0,,,
Seattle,,11.02.2023,27,4,1,,,
Seattle,,11.03.2023,16,4,0,,,
Seattle,,11.04.2023,14,5,0,,,
Seattle,,11.05.2023,12,1,0,,,
Seattle,,11.06.2023,19,3,0,,,
Seattle,,11.07.2023,23,4,0,,,
Seattle,,11.08.2023,22,1,0,,,
Seattle,,11.09.2023,20,1,1,,,
Seattle,,11.10.2023,15,2,0,,,
Seattle,,11.11.2023,15,3,0,,,
Seattle,,11.12.2023,7,1,0,,,
Seattle,,11.13.2023,18,2,0,,,
Seattle,,11.14.2023,11,2,0,,,
Seattle,,11.15.2023,19,5,1,,,
Seattle,,11.16.2023,23,3,0,,,
Seattle,,11.17.2023,19,1,2,,,
Seattle,,11.18.2023,11,2,0,,,
Seattle,,11.19.2023,13,2,1,,,
Seattle,,11.20.2023,21,1,1,,,
Seattle,,11.21.2023,21,4,0,,,
Seattle,,11.22.2023,20,2,0,,,
Seattle,,11.23.2023,21,3,0,,,
Seattle,,11.24.2023,18,1,1,,,
Seattle,,11.25.2023,15,3,0,,,
Seattle,,11.26.2023,19,1,0,,,
Seattle,,11.27.2023,39,1,0,,,
Seattle,,11.28.2023,24,7,0,,,
Seattle,,11.29.2023,22,2,2,,,
Seattle,,11.30.2023,32,9,0,,,
Seattle,,12.01.2023,19,4,0,,,
Seattle,,12.02.2023,14,2,0,,,
Seattle,,12.03.2023,16,2,1,,,
Seattle,,12.04.2023,30,2,0,,,
Seattle,,12.05.2023,31,3,0,,,
Seattle,,12.06.2023,32,2,0,,,
Seattle,,12.07.2023,24,2,1,,,
Seattle,,12.08.2023,18,3,0,,,
Seattle,,12.09.2023,21,3,0,,,
Seattle,,12.10.2023,15,4,0,,,
Seattle,,12.11.2023,21,2,0,,,
Seattle,,12.12.2023,17,2,0,,,
Seattle,,12.13.2023,21,2,0,,,
Seattle,,12.14.2023,17,2,0,,,
Seattle,,12.15.2023,10,2,1,,,
Seattle,,12.16.2023,11,0,0,,,
Seattle,,12.17.2023,19,2,0,,,
Seattle,,12.18.2023,25,3,0,,,
Seattle,,12.19.2023,18,3,0,,,
Seattle,,12.20.2023,23,2,0,,,
Seattle,,12.21.2023,23,1,0,,,
Seattle,,12.22.2023,19,7,0,,,
Seattle,,12.23.2023,25,5,0,,,
Seattle,,12.24.2023,18,2,1,,,
Seattle,,12.25.2023,9,4,0,,,
Seattle,,12.26.2023,23,0,0,,,
Seattle,,12.27.2023,33,4,0,,,
Seattle,,12.28.2023,47,11,1,,,
Seattle,,12.29.2023,33,1,0,,,
Seattle,,12.30.2023,26,5,0,,,
Seattle,,12.31.2023,25,1,0,,,
Seattle,,01.01.2024,23,4,0,,,
Seattle,,01.02.2024,37,6,0,,,
Seattle,,01.03.2024,39,4,0,,,
Seattle,,01.04.2024,29,3,0,,,
Seattle,,01.05.2024,33,3,0,,,
Seattle,,01.06.2024,22,2,0,,,
Seattle,,01.07.2024,20,4,0,,,
Seattle,,01.08.2024,24,2,0,,,
Seattle,,01.09.2024,33,2,0,,,
Seattle,,01.10.2024,21,5,0,,,
Seattle,,01.11.2024,26,3,0,,,
Seattle,,01.12.2024,18,4,0,,,
Seattle,,01.13.2024,20,4,0,,,
Seattle,,01.14.2024,10,1,0,,,
Seattle,,01.15.2024,27,2,0,,,
Seattle,,01.16.2024,8,0,0,,,
